transformed_feature,coefficient,raw_feature,abs_coefficient
icu_admit_source_Operating Room / Recovery,-0.5329370343114715,icu_admit_source,0.5329370343114715
apache_3j_diagnosis_403.01,0.5264608234736119,apache_3j_diagnosis,0.5264608234736119
age,0.5091668999950769,age,0.5091668999950769
apache_3j_diagnosis_102.01,0.49583740983652713,apache_3j_diagnosis,0.49583740983652713
apache_2_diagnosis_114.0,0.4800693162731553,apache_2_diagnosis,0.4800693162731553
apache_3j_diagnosis_410.01,-0.4543827543535867,apache_3j_diagnosis,0.4543827543535867
apache_3j_diagnosis_1207.01,-0.45436970285036365,apache_3j_diagnosis,0.45436970285036365
hospital_id_76.0,0.4345144928513038,hospital_id,0.4345144928513038
apache_2_diagnosis_124.0,-0.43265730897067917,apache_2_diagnosis,0.43265730897067917
apache_3j_bodysystem_Metabolic,-0.4015667091324606,apache_3j_bodysystem,0.4015667091324606
apache_2_bodysystem_Metabolic,-0.4015667091324606,apache_2_bodysystem,0.4015667091324606
apache_2_diagnosis_121.0,0.399800361447338,apache_2_diagnosis,0.399800361447338
apache_3j_diagnosis_1206.03,-0.3676652976551819,apache_3j_diagnosis,0.3676652976551819
gender_F,-0.3543112831335661,gender,0.3543112831335661
apache_2_diagnosis_217.0,0.3538766843573711,apache_2_diagnosis,0.3538766843573711
apache_2_diagnosis_120.0,-0.34899803613161196,apache_2_diagnosis,0.34899803613161196
apache_3j_diagnosis_407.01,-0.34899803613161196,apache_3j_diagnosis,0.34899803613161196
apache_3j_diagnosis_401.01,0.34435047082551895,apache_3j_diagnosis,0.34435047082551895
hospital_id_188.0,-0.33839943097939196,hospital_id,0.33839943097939196
d1_bun_min,0.33602443764602924,d1_bun_min,0.33602443764602924
hospital_id_112.0,-0.32399063438984377,hospital_id,0.32399063438984377
d1_heartrate_max,0.3086102840725951,d1_heartrate_max,0.3086102840725951
ventilated_apache,0.3043859171596767,ventilated_apache,0.3043859171596767
hospital_id_21.0,0.30029280952777104,hospital_id,0.30029280952777104
apache_3j_diagnosis_703.03,-0.2967994880237703,apache_3j_diagnosis,0.2967994880237703
apache_2_diagnosis_122.0,-0.291624483127365,apache_2_diagnosis,0.291624483127365
hospital_id_176.0,0.28561256056980644,hospital_id,0.28561256056980644
apache_2_bodysystem_Undefined diagnoses,-0.2761122248954297,apache_2_bodysystem,0.2761122248954297
apache_3j_diagnosis_502.01,-0.27264370733729104,apache_3j_diagnosis,0.27264370733729104
hospital_id_26.0,0.27221974347640343,hospital_id,0.27221974347640343
apache_2_diagnosis_118.0,-0.2722073239320965,apache_2_diagnosis,0.2722073239320965
apache_2_diagnosis_203.0,-0.26805371771979364,apache_2_diagnosis,0.26805371771979364
apache_2_diagnosis_308.0,-0.26554887988946435,apache_2_diagnosis,0.26554887988946435
icu_type_CSICU,-0.265446432811998,icu_type,0.265446432811998
icu_id_236.0,0.2651455943432527,icu_id,0.2651455943432527
hospital_id_174.0,0.25790960872793767,hospital_id,0.25790960872793767
d1_lactate_min,0.25747670910908715,d1_lactate_min,0.25747670910908715
d1_hemaglobin_min,-0.25274896739958663,d1_hemaglobin_min,0.25274896739958663
icu_id_376.0,-0.25267888090647384,icu_id,0.25267888090647384
d1_hematocrit_min,0.2522498200143151,d1_hematocrit_min,0.2522498200143151
hospital_id_55.0,-0.2500313045123384,hospital_id,0.2500313045123384
icu_stay_type_admit,-0.24389540707377563,icu_stay_type,0.24389540707377563
apache_2_diagnosis_107.0,0.2412011041137925,apache_2_diagnosis,0.2412011041137925
apache_3j_diagnosis_202.01,0.2412011041137925,apache_3j_diagnosis,0.2412011041137925
elective_surgery,-0.2410817394706446,elective_surgery,0.2410817394706446
hospital_admit_source_Acute Care/Floor,-0.24102703340863457,hospital_admit_source,0.24102703340863457
gender_M,-0.23966893847335213,gender,0.23966893847335213
icu_id_513.0,0.2374735711984006,icu_id,0.2374735711984006
d1_wbc_min,0.2358920243764761,d1_wbc_min,0.2358920243764761
apache_2_diagnosis_119.0,0.2340274726880404,apache_2_diagnosis,0.2340274726880404
apache_2_diagnosis_302.0,-0.23231292025910924,apache_2_diagnosis,0.23231292025910924
apache_3j_diagnosis_1501.01,0.2278284075845331,apache_3j_diagnosis,0.2278284075845331
hospital_id_196.0,0.22545664676270752,hospital_id,0.22545664676270752
gcs_motor_apache,-0.22504554879131455,gcs_motor_apache,0.22504554879131455
apache_3j_bodysystem_Cardiovascular,-0.22366755651912862,apache_3j_bodysystem,0.22366755651912862
hospital_id_133.0,0.2221386238172108,hospital_id,0.2221386238172108
icu_admit_source_Accident & Emergency,-0.2218452327383961,icu_admit_source,0.2218452327383961
apache_2_diagnosis_219.0,-0.2206688888757277,apache_2_diagnosis,0.2206688888757277
d1_creatinine_max,-0.21976301595620884,d1_creatinine_max,0.21976301595620884
d1_hemaglobin_max,-0.2180016666424305,d1_hemaglobin_max,0.2180016666424305
d1_platelets_min,-0.216993764984497,d1_platelets_min,0.216993764984497
icu_id_504.0,0.21289865299323643,icu_id,0.21289865299323643
hospital_id_204.0,0.21090767895233542,hospital_id,0.21090767895233542
apache_2_diagnosis_214.0,0.20578016970373267,apache_2_diagnosis,0.20578016970373267
apache_3j_diagnosis_208.01,-0.20504102601857851,apache_3j_diagnosis,0.20504102601857851
d1_spo2_min,-0.2020812213215368,d1_spo2_min,0.2020812213215368
icu_id_384.0,-0.20205860261042882,icu_id,0.20205860261042882
hospital_id_70.0,-0.20167367659440205,hospital_id,0.20167367659440205
hospital_id_47.0,0.20012003111354695,hospital_id,0.20012003111354695
apache_2_diagnosis_113.0,-0.19938949198970538,apache_2_diagnosis,0.19938949198970538
hospital_id_30.0,-0.19511850279915458,hospital_id,0.19511850279915458
hospital_admit_source_Operating Room,-0.1937414658074338,hospital_admit_source,0.1937414658074338
apache_3j_diagnosis_209.01,-0.19341897757193297,apache_3j_diagnosis,0.19341897757193297
apache_2_diagnosis_101.0,-0.19341897757193297,apache_2_diagnosis,0.19341897757193297
hospital_id_2.0,-0.19280934327068322,hospital_id,0.19280934327068322
icu_id_876.0,-0.19280934327068322,icu_id,0.19280934327068322
apache_2_diagnosis_106.0,0.19066611069524456,apache_2_diagnosis,0.19066611069524456
icu_id_227.0,0.19018246533139843,icu_id,0.19018246533139843
hospital_id_155.0,0.19018246533139843,hospital_id,0.19018246533139843
hospital_id_77.0,-0.1898121617309778,hospital_id,0.1898121617309778
apache_3j_diagnosis_212.02,0.18904030831116067,apache_3j_diagnosis,0.18904030831116067
hospital_id_60.0,-0.18701584805900354,hospital_id,0.18701584805900354
icu_id_538.0,-0.18701584805900354,icu_id,0.18701584805900354
hospital_id_100.0,0.18608684032393885,hospital_id,0.18608684032393885
icu_id_290.0,0.18460673901764207,icu_id,0.18460673901764207
icu_id_103.0,-0.18379161458712656,icu_id,0.18379161458712656
hospital_id_149.0,-0.18379161458712656,hospital_id,0.18379161458712656
apache_2_diagnosis_123.0,-0.18329333959838412,apache_2_diagnosis,0.18329333959838412
apache_3j_diagnosis_702.01,-0.18329333959838412,apache_3j_diagnosis,0.18329333959838412
icu_id_495.0,0.1832001812069457,icu_id,0.1832001812069457
icu_stay_type_transfer,-0.18285579133564805,icu_stay_type,0.18285579133564805
icu_stay_type_readmit,-0.18206798684273034,icu_stay_type,0.18206798684273034
apache_3j_diagnosis_306.01,-0.18136329332026918,apache_3j_diagnosis,0.18136329332026918
apache_2_diagnosis_208.0,0.18070833712948609,apache_2_diagnosis,0.18070833712948609
hospital_id_199.0,-0.1798465417438538,hospital_id,0.1798465417438538
apache_2_diagnosis_102.0,-0.17930091252147137,apache_2_diagnosis,0.17930091252147137
apache_3j_diagnosis_206.01,-0.17930091252147137,apache_3j_diagnosis,0.17930091252147137
hospital_id_14.0,0.17914793546681154,hospital_id,0.17914793546681154
icu_id_489.0,0.17914793546681154,icu_id,0.17914793546681154
apache_2_diagnosis_117.0,-0.17861172311276086,apache_2_diagnosis,0.17861172311276086
apache_3j_diagnosis_106.01,-0.17861172311276086,apache_3j_diagnosis,0.17861172311276086
icu_admit_source_Other Hospital,0.17835192529286836,icu_admit_source,0.17835192529286836
hospital_id_43.0,-0.1776106262795079,hospital_id,0.1776106262795079
icu_id_642.0,-0.1776106262795079,icu_id,0.1776106262795079
icu_id_772.0,0.17663007902353886,icu_id,0.17663007902353886
missingindicator_age,0.17579492776029593,age,0.17579492776029593
icu_id_430.0,0.1725704553420516,icu_id,0.1725704553420516
icu_id_491.0,-0.17182353361099298,icu_id,0.17182353361099298
apache_3j_bodysystem_Musculoskeletal/Skin,0.170782395131162,apache_3j_bodysystem,0.170782395131162
icu_id_256.0,0.17000292237216866,icu_id,0.17000292237216866
icu_id_490.0,0.16818950117692755,icu_id,0.16818950117692755
icu_id_434.0,-0.1663210419329884,icu_id,0.1663210419329884
apache_3j_diagnosis_103.01,0.16332356985067997,apache_3j_diagnosis,0.16332356985067997
apache_2_diagnosis_116.0,0.16332356985067997,apache_2_diagnosis,0.16332356985067997
icu_id_829.0,0.16281361509395847,icu_id,0.16281361509395847
hospital_id_101.0,0.16109338950828467,hospital_id,0.16109338950828467
icu_id_613.0,0.16109338950828467,icu_id,0.16109338950828467
hospital_id_32.0,-0.15992756948026327,hospital_id,0.15992756948026327
icu_id_369.0,-0.15992756948026327,icu_id,0.15992756948026327
icu_type_Med-Surg ICU,-0.1595197284514629,icu_type,0.1595197284514629
apache_3j_diagnosis_305.02,-0.15911354003048692,apache_3j_diagnosis,0.15911354003048692
apache_2_diagnosis_115.0,0.1542497505888928,apache_2_diagnosis,0.1542497505888928
icu_id_451.0,-0.15420807225624752,icu_id,0.15420807225624752
icu_id_432.0,0.15397032495791957,icu_id,0.15397032495791957
icu_id_840.0,-0.15396753301037044,icu_id,0.15396753301037044
apache_3j_diagnosis_1404.01,0.152794216086805,apache_3j_diagnosis,0.152794216086805
icu_id_362.0,-0.15272531225087607,icu_id,0.15272531225087607
hospital_id_17.0,-0.15272531225087607,hospital_id,0.15272531225087607
apache_3j_diagnosis_211.03,0.152465472731453,apache_3j_diagnosis,0.152465472731453
apache_3j_diagnosis_1502.02,0.15091693464677594,apache_3j_diagnosis,0.15091693464677594
hospital_id_13.0,-0.15061175951541653,hospital_id,0.15061175951541653
icu_id_550.0,0.14988195606527308,icu_id,0.14988195606527308
hospital_id_138.0,0.1487273952511685,hospital_id,0.1487273952511685
icu_id_775.0,0.14864154815530323,icu_id,0.14864154815530323
d1_mbp_min,-0.14788897511569593,d1_mbp_min,0.14788897511569593
gcs_eyes_apache,-0.14624772020548724,gcs_eyes_apache,0.14624772020548724
d1_sodium_min,-0.14571909520805637,d1_sodium_min,0.14571909520805637
apache_2_bodysystem_Renal/Genitourinary,-0.14527724584983892,apache_2_bodysystem,0.14527724584983892
icu_id_85.0,-0.1447469934818066,icu_id,0.1447469934818066
d1_platelets_max,0.14452516504345667,d1_platelets_max,0.14452516504345667
apache_2_diagnosis_305.0,-0.14381654052214823,apache_2_diagnosis,0.14381654052214823
apache_3j_diagnosis_211.1,0.14294353595523784,apache_3j_diagnosis,0.14294353595523784
creatinine_apache,0.1428290050766143,creatinine_apache,0.1428290050766143
icu_id_708.0,-0.14223681468422808,icu_id,0.14223681468422808
h1_mbp_noninvasive_min,-0.14179487976015773,h1_mbp_noninvasive_min,0.14179487976015773
apache_3j_diagnosis_311.01,-0.1395885277064537,apache_3j_diagnosis,0.1395885277064537
icu_id_623.0,0.13828845539205864,icu_id,0.13828845539205864
apache_3j_diagnosis_105.01,0.13824113239208696,apache_3j_diagnosis,0.13824113239208696
icu_id_505.0,0.13803149988685,icu_id,0.13803149988685
hospital_id_71.0,0.13803149988685,hospital_id,0.13803149988685
apache_2_bodysystem_Cardiovascular,0.13753595498021512,apache_2_bodysystem,0.13753595498021512
apache_3j_diagnosis_101.01,0.13723064113602135,apache_3j_diagnosis,0.13723064113602135
icu_id_285.0,0.13651350763778392,icu_id,0.13651350763778392
icu_id_512.0,-0.13648794321398539,icu_id,0.13648794321398539
icu_id_822.0,-0.1359081548678683,icu_id,0.1359081548678683
apache_3j_diagnosis_1405.03,0.1344790864041699,apache_3j_diagnosis,0.1344790864041699
apache_3j_diagnosis_109.06,0.1342240717563692,apache_3j_diagnosis,0.1342240717563692
ethnicity_missing,-0.13405137731009284,ethnicity,0.13405137731009284
bun_apache,-0.13397027647124307,bun_apache,0.13397027647124307
icu_id_678.0,0.13323710838191605,icu_id,0.13323710838191605
hospital_id_147.0,-0.13304226589416246,hospital_id,0.13304226589416246
apache_2_diagnosis_207.0,-0.1326433146217728,apache_2_diagnosis,0.1326433146217728
hospital_admit_source_missing,-0.13197341511945945,hospital_admit_source,0.13197341511945945
apache_3j_bodysystem_missing,-0.13186471400169442,apache_3j_bodysystem,0.13186471400169442
apache_2_bodysystem_missing,-0.13186471400169442,apache_2_bodysystem,0.13186471400169442
icu_type_CTICU,-0.13147677316114942,icu_type,0.13147677316114942
d1_temp_min,-0.13099658952142582,d1_temp_min,0.13099658952142582
hospital_admit_source_Recovery Room,-0.13040435362542518,hospital_admit_source,0.13040435362542518
h1_heartrate_max,-0.12881738186852748,h1_heartrate_max,0.12881738186852748
apache_3j_diagnosis_109.01,-0.1287096303747074,apache_3j_diagnosis,0.1287096303747074
hospital_id_145.0,0.12727439208032745,hospital_id,0.12727439208032745
icu_id_632.0,0.12727439208032745,icu_id,0.12727439208032745
hospital_id_157.0,0.1270888541054221,hospital_id,0.1270888541054221
apache_3j_diagnosis_501.05,0.12633097209443295,apache_3j_diagnosis,0.12633097209443295
apache_2_diagnosis_213.0,0.12529511595337553,apache_2_diagnosis,0.12529511595337553
icu_id_921.0,-0.12431751687400003,icu_id,0.12431751687400003
icu_id_98.0,-0.12397424970321137,icu_id,0.12397424970321137
hospital_id_46.0,-0.12397424970321137,hospital_id,0.12397424970321137
apache_3j_bodysystem_Neurological,0.12372385360676892,apache_3j_bodysystem,0.12372385360676892
apache_2_bodysystem_Neurologic,0.12372385360676892,apache_2_bodysystem,0.12372385360676892
pre_icu_los_days,0.12176738205278514,pre_icu_los_days,0.12176738205278514
apache_3j_diagnosis_501.02,0.12133494747969334,apache_3j_diagnosis,0.12133494747969334
hospital_id_18.0,0.12116419214297316,hospital_id,0.12116419214297316
icu_id_832.0,0.12022177586430557,icu_id,0.12022177586430557
apache_3j_diagnosis_111.01,-0.11808839641718581,apache_3j_diagnosis,0.11808839641718581
icu_id_113.0,-0.11783772637442154,icu_id,0.11783772637442154
hospital_admit_source_Direct Admit,0.11721076639052805,hospital_admit_source,0.11721076639052805
icu_id_549.0,0.11629939970946404,icu_id,0.11629939970946404
apache_3j_diagnosis_1504.03,-0.1162881832006992,apache_3j_diagnosis,0.1162881832006992
apache_3j_diagnosis_109.1,0.11617394358921364,apache_3j_diagnosis,0.11617394358921364
icu_id_267.0,0.11431251146197262,icu_id,0.11431251146197262
hospital_id_98.0,0.11431251146197262,hospital_id,0.11431251146197262
apache_3j_diagnosis_501.04,0.11429699281817979,apache_3j_diagnosis,0.11429699281817979
apache_3j_diagnosis_109.04,-0.11309585927533614,apache_3j_diagnosis,0.11309585927533614
icu_id_91.0,-0.11286421341719742,icu_id,0.11286421341719742
hospital_id_33.0,-0.11286421341719742,hospital_id,0.11286421341719742
hospital_id_24.0,-0.11283106653673058,hospital_id,0.11283106653673058
icu_id_664.0,0.11280155575639274,icu_id,0.11280155575639274
weight,-0.1126592989718678,weight,0.1126592989718678
apache_3j_diagnosis_1410.01,0.11240547079070874,apache_3j_diagnosis,0.11240547079070874
hospital_id_109.0,0.11204626499131423,hospital_id,0.11204626499131423
icu_id_471.0,-0.11112258364214767,icu_id,0.11112258364214767
ethnicity_African American,-0.11089254515534196,ethnicity,0.11089254515534196
hospital_id_118.0,-0.1100323462334829,hospital_id,0.1100323462334829
d1_arterial_pco2_max,0.10990594895405291,d1_arterial_pco2_max,0.10990594895405291
h1_arterial_po2_max,-0.1096460276985053,h1_arterial_po2_max,0.1096460276985053
solid_tumor_with_metastasis,0.10928501201258198,solid_tumor_with_metastasis,0.10928501201258198
apache_3j_bodysystem_Genitourinary,-0.10893824119676591,apache_3j_bodysystem,0.10893824119676591
icu_id_347.0,-0.10873037224491995,icu_id,0.10873037224491995
apache_2_diagnosis_104.0,-0.10830979650500239,apache_2_diagnosis,0.10830979650500239
apache_3j_diagnosis_201.01,-0.10830979650500239,apache_3j_diagnosis,0.10830979650500239
h1_arterial_po2_min,0.10733061363018745,h1_arterial_po2_min,0.10733061363018745
apache_3j_diagnosis_1204.02,0.10722057454694175,apache_3j_diagnosis,0.10722057454694175
missingindicator_d1_creatinine_max,0.1071112909253224,d1_creatinine_max,0.1071112909253224
missingindicator_d1_creatinine_min,0.1071112909253224,d1_creatinine_min,0.1071112909253224
apache_3j_diagnosis_704.01,0.10675965637784786,apache_3j_diagnosis,0.10675965637784786
ethnicity_Asian,-0.1066048779381616,ethnicity,0.1066048779381616
d1_mbp_noninvasive_max,0.10626774417995395,d1_mbp_noninvasive_max,0.10626774417995395
icu_id_622.0,0.10617861278705491,icu_id,0.10617861278705491
missingindicator_d1_sodium_max,-0.1061175735053346,d1_sodium_max,0.1061175735053346
missingindicator_d1_sodium_min,-0.1061175735053346,d1_sodium_min,0.1061175735053346
apache_3j_diagnosis_1204.01,-0.10550416102398474,apache_3j_diagnosis,0.10550416102398474
apache_3j_diagnosis_308.01,-0.10522053251786757,apache_3j_diagnosis,0.10522053251786757
icu_id_337.0,-0.1042505388580222,icu_id,0.1042505388580222
icu_id_647.0,-0.10387518313710967,icu_id,0.10387518313710967
hospital_id_192.0,-0.10387518313710967,hospital_id,0.10387518313710967
apache_3j_diagnosis_802.01,-0.10373205793202596,apache_3j_diagnosis,0.10373205793202596
apache_3j_diagnosis_601.01,0.10318810977304654,apache_3j_diagnosis,0.10318810977304654
icu_id_831.0,0.1025965667866393,icu_id,0.1025965667866393
icu_id_543.0,-0.10089108650261568,icu_id,0.10089108650261568
fio2_apache,0.10057345261413617,fio2_apache,0.10057345261413617
icu_id_523.0,-0.09927516679077872,icu_id,0.09927516679077872
d1_wbc_max,-0.09921491970052526,d1_wbc_max,0.09921491970052526
hospital_id_189.0,-0.09892210654784486,hospital_id,0.09892210654784486
apache_2_diagnosis_209.0,0.09796167124848647,apache_2_diagnosis,0.09796167124848647
icu_id_402.0,0.09790856063724113,icu_id,0.09790856063724113
hospital_id_8.0,-0.09754973022756411,hospital_id,0.09754973022756411
icu_id_597.0,-0.09754973022756411,icu_id,0.09754973022756411
icu_id_377.0,-0.09750001464796103,icu_id,0.09750001464796103
h1_mbp_noninvasive_max,-0.09683174416927663,h1_mbp_noninvasive_max,0.09683174416927663
icu_id_374.0,-0.09661660259335204,icu_id,0.09661660259335204
hospital_id_136.0,-0.09661660259335204,hospital_id,0.09661660259335204
h1_calcium_max,-0.09588620301393552,h1_calcium_max,0.09588620301393552
apache_2_diagnosis_304.0,0.09571138432144763,apache_2_diagnosis,0.09571138432144763
urineoutput_apache,-0.09514670875120079,urineoutput_apache,0.09514670875120079
d1_albumin_min,-0.0948968839670028,d1_albumin_min,0.0948968839670028
icu_id_809.0,-0.09467888688681472,icu_id,0.09467888688681472
icu_id_251.0,0.09463975456928055,icu_id,0.09463975456928055
h1_sysbp_noninvasive_min,0.09437493657468107,h1_sysbp_noninvasive_min,0.09437493657468107
icu_id_324.0,-0.09386705222450739,icu_id,0.09386705222450739
hospital_admit_source_PACU,-0.09358395539303588,hospital_admit_source,0.09358395539303588
h1_calcium_min,0.09356561871922242,h1_calcium_min,0.09356561871922242
resprate_apache,0.09266906052074918,resprate_apache,0.09266906052074918
ethnicity_Native American,-0.09259748073886719,ethnicity,0.09259748073886719
hospital_id_161.0,-0.09242701486061364,hospital_id,0.09242701486061364
d1_sysbp_noninvasive_max,-0.09229385126894067,d1_sysbp_noninvasive_max,0.09229385126894067
apache_3j_diagnosis_1302.02,0.09182933369330451,apache_3j_diagnosis,0.09182933369330451
d1_hematocrit_max,0.09146892510541457,d1_hematocrit_max,0.09146892510541457
icu_id_683.0,0.09125704666364408,icu_id,0.09125704666364408
hospital_id_64.0,0.09125704666364408,hospital_id,0.09125704666364408
icu_id_855.0,-0.09072702138880752,icu_id,0.09072702138880752
icu_id_464.0,0.09009008843886293,icu_id,0.09009008843886293
hospital_id_99.0,0.0889234640593387,hospital_id,0.0889234640593387
icu_id_514.0,0.0889234640593387,icu_id,0.0889234640593387
icu_id_619.0,-0.08859793441941229,icu_id,0.08859793441941229
missingindicator_map_apache,0.08859698892386525,map_apache,0.08859698892386525
apache_3j_diagnosis_901.01,0.08851061342578026,apache_3j_diagnosis,0.08851061342578026
h1_sysbp_min,-0.08825785907119464,h1_sysbp_min,0.08825785907119464
apache_3j_diagnosis_1406.01,-0.08820779157374241,apache_3j_diagnosis,0.08820779157374241
apache_3j_diagnosis_107.01,0.08771576553435623,apache_3j_diagnosis,0.08771576553435623
apache_2_diagnosis_112.0,0.08771576553435623,apache_2_diagnosis,0.08771576553435623
apache_3j_diagnosis_0.25,-0.08768311435001444,apache_3j_diagnosis,0.08768311435001444
icu_id_481.0,-0.08733192197561193,icu_id,0.08733192197561193
apache_3j_diagnosis_104.01,0.08668311317320375,apache_3j_diagnosis,0.08668311317320375
icu_id_927.0,-0.08591044166733534,icu_id,0.08591044166733534
ethnicity_Caucasian,-0.08580863631734001,ethnicity,0.08580863631734001
missingindicator_urineoutput_apache,0.08541888245834972,urineoutput_apache,0.08541888245834972
d1_diasbp_min,-0.08531414442242084,d1_diasbp_min,0.08531414442242084
h1_arterial_ph_min,0.0847457121588487,h1_arterial_ph_min,0.0847457121588487
apache_3j_diagnosis_901.03,-0.08439083898188217,apache_3j_diagnosis,0.08439083898188217
apache_3j_diagnosis_409.02,-0.08417601910873433,apache_3j_diagnosis,0.08417601910873433
missingindicator_d1_hematocrit_min,0.08415886067862069,d1_hematocrit_min,0.08415886067862069
missingindicator_d1_hematocrit_max,0.08415886067862069,d1_hematocrit_max,0.08415886067862069
missingindicator_d1_sysbp_max,0.08328066629332294,d1_sysbp_max,0.08328066629332294
missingindicator_d1_sysbp_min,0.08328066629332294,d1_sysbp_min,0.08328066629332294
apache_3j_diagnosis_1602.12,-0.08281474334455813,apache_3j_diagnosis,0.08281474334455813
apache_3j_diagnosis_501.01,-0.0826204959926829,apache_3j_diagnosis,0.0826204959926829
missingindicator_d1_arterial_po2_max,-0.08218508283352444,d1_arterial_po2_max,0.08218508283352444
missingindicator_d1_arterial_po2_min,-0.08218508283352444,d1_arterial_po2_min,0.08218508283352444
d1_spo2_max,-0.08199692902095232,d1_spo2_max,0.08199692902095232
arf_apache,0.08151506988618906,arf_apache,0.08151506988618906
apache_3j_diagnosis_801.04,0.08051975786543554,apache_3j_diagnosis,0.08051975786543554
hospital_id_179.0,0.07992380028904435,hospital_id,0.07992380028904435
icu_id_321.0,0.07992380028904435,icu_id,0.07992380028904435
apache_3j_diagnosis_301.01,0.07980116448604366,apache_3j_diagnosis,0.07980116448604366
d1_sysbp_min,-0.07959360038474418,d1_sysbp_min,0.07959360038474418
icu_id_888.0,0.07958702048266568,icu_id,0.07958702048266568
hospital_id_49.0,0.07958702048266568,hospital_id,0.07958702048266568
icu_id_687.0,0.07947292324363865,icu_id,0.07947292324363865
apache_3j_diagnosis_1408.08,0.07915002661603006,apache_3j_diagnosis,0.07915002661603006
apache_3j_diagnosis_402.01,0.07891584572792616,apache_3j_diagnosis,0.07891584572792616
h1_arterial_ph_max,-0.07886477695788446,h1_arterial_ph_max,0.07886477695788446
icu_id_427.0,-0.07839421746996929,icu_id,0.07839421746996929
hospital_id_202.0,-0.07839421746996929,hospital_id,0.07839421746996929
d1_hco3_max,-0.07826824368839211,d1_hco3_max,0.07826824368839211
icu_id_609.0,-0.07817838916088364,icu_id,0.07817838916088364
d1_glucose_min,0.07757343533402145,d1_glucose_min,0.07757343533402145
gcs_verbal_apache,-0.07738468137710118,gcs_verbal_apache,0.07738468137710118
apache_3j_diagnosis_402.02,0.07732473083039353,apache_3j_diagnosis,0.07732473083039353
missingindicator_bmi,0.07702658453227744,bmi,0.07702658453227744
hospital_id_63.0,-0.07627905255926165,hospital_id,0.07627905255926165
icu_id_108.0,-0.07627905255926165,icu_id,0.07627905255926165
hospital_id_31.0,-0.07623188776398099,hospital_id,0.07623188776398099
icu_id_83.0,-0.07623188776398099,icu_id,0.07623188776398099
intubated_apache,-0.07594489637881166,intubated_apache,0.07594489637881166
apache_2_diagnosis_307.0,0.0759172121074876,apache_2_diagnosis,0.0759172121074876
icu_id_634.0,-0.0759102355748525,icu_id,0.0759102355748525
apache_3j_diagnosis_303.01,-0.07548072070076262,apache_3j_diagnosis,0.07548072070076262
glucose_apache,-0.07487842822160458,glucose_apache,0.07487842822160458
apache_3j_diagnosis_109.09,0.07485652982110826,apache_3j_diagnosis,0.07485652982110826
hospital_id_81.0,-0.07450681794049539,hospital_id,0.07450681794049539
icu_id_90.0,-0.07450681794049539,icu_id,0.07450681794049539
apache_2_diagnosis_301.0,-0.07414911035339976,apache_2_diagnosis,0.07414911035339976
apache_3j_diagnosis_212.01,0.07395593701781174,apache_3j_diagnosis,0.07395593701781174
d1_bilirubin_min,0.07359297171735349,d1_bilirubin_min,0.07359297171735349
icu_id_408.0,0.07335680389835607,icu_id,0.07335680389835607
icu_id_428.0,0.07312655473179981,icu_id,0.07312655473179981
hospital_id_27.0,0.07270033057929996,hospital_id,0.07270033057929996
icu_id_608.0,0.07270033057929996,icu_id,0.07270033057929996
d1_arterial_pco2_min,-0.0725627881917628,d1_arterial_pco2_min,0.0725627881917628
apache_3j_diagnosis_1212.03,0.07232012297151678,apache_3j_diagnosis,0.07232012297151678
icu_id_646.0,-0.07221602866821965,icu_id,0.07221602866821965
icu_id_556.0,0.0716145152551625,icu_id,0.0716145152551625
h1_resprate_min,0.07143852704788971,h1_resprate_min,0.07143852704788971
icu_id_92.0,-0.0713906865868379,icu_id,0.0713906865868379
apache_3j_diagnosis_1902.02,0.07131199384625425,apache_3j_diagnosis,0.07131199384625425
icu_id_498.0,0.07056604205685633,icu_id,0.07056604205685633
hospital_id_186.0,0.07056604205685633,hospital_id,0.07056604205685633
d1_diasbp_max,-0.07046690717117392,d1_diasbp_max,0.07046690717117392
icu_id_413.0,-0.07029285009658164,icu_id,0.07029285009658164
icu_type_SICU,-0.07018084365062366,icu_type,0.07018084365062366
h1_diasbp_noninvasive_max,0.07009588757679495,h1_diasbp_noninvasive_max,0.07009588757679495
icu_id_480.0,-0.06992642730967971,icu_id,0.06992642730967971
hospital_id_51.0,0.06986118104777057,hospital_id,0.06986118104777057
icu_id_698.0,0.06986118104777057,icu_id,0.06986118104777057
icu_id_878.0,-0.06981659842073495,icu_id,0.06981659842073495
hospital_id_15.0,-0.06981659842073495,hospital_id,0.06981659842073495
apache_3j_diagnosis_312.05,0.06954027487636219,apache_3j_diagnosis,0.06954027487636219
icu_id_317.0,-0.06946002571461049,icu_id,0.06946002571461049
icu_id_312.0,0.06926434540167961,icu_id,0.06926434540167961
apache_2_diagnosis_303.0,0.06917337624731842,apache_2_diagnosis,0.06917337624731842
icu_id_705.0,-0.06896586817677874,icu_id,0.06896586817677874
hospital_id_135.0,-0.06896586817677874,hospital_id,0.06896586817677874
icu_id_87.0,-0.06866416675087196,icu_id,0.06866416675087196
pao2_apache,-0.06833107057387992,pao2_apache,0.06833107057387992
icu_id_607.0,0.06812372685600154,icu_id,0.06812372685600154
d1_bun_max,0.06748922341966469,d1_bun_max,0.06748922341966469
icu_id_657.0,0.06745539444236812,icu_id,0.06745539444236812
icu_id_388.0,-0.0670182351129536,icu_id,0.0670182351129536
hospital_id_44.0,-0.0670182351129536,hospital_id,0.0670182351129536
