model,raw_feature,importance_mean,importance_std
logistic_elastic_net,pre_icu_los_days,0.001124087859900813,0.00012335123418383276
logistic_elastic_net,apache_post_operative,0.0011044411915528962,0.0002663491367153603
logistic_elastic_net,d1_glucose_min,0.0010788259150993906,0.0005058395369553215
logistic_elastic_net,d1_hematocrit_max,0.0010601740147691552,0.0005205123652151644
logistic_elastic_net,intubated_apache,0.0010494802585798158,0.0005640334659856028
logistic_elastic_net,d1_sodium_max,0.001007700001840195,0.00018502685127569363
logistic_elastic_net,d1_mbp_min,0.00099252978957165,0.0006836543201034218
logistic_elastic_net,fio2_apache,0.0009776082693074284,0.0003369776659659096
logistic_elastic_net,h1_mbp_min,0.0008905660677664406,8.181966944859065e-05
logistic_elastic_net,creatinine_apache,0.0008841000756520945,0.00035836517834453296
logistic_elastic_net,d1_mbp_max,0.0008771366995287133,0.00037129716257344736
logistic_elastic_net,h1_spo2_min,0.000876141931511143,0.0001444900545581329
logistic_elastic_net,d1_wbc_max,0.0008602256432293509,4.40184847792513e-05
logistic_elastic_net,d1_spo2_max,0.000792332726027356,4.6256712818937284e-05
logistic_elastic_net,d1_arterial_pco2_min,0.0007808928938247695,3.332472858996738e-05
logistic_elastic_net,h1_pao2fio2ratio_max,0.0007659713735606588,0.00021138820374239087
logistic_elastic_net,d1_mbp_noninvasive_max,0.0007642305295297858,0.00015145343068145856
logistic_elastic_net,d1_resprate_min,0.0007612462254769636,0.000208155207685079
logistic_elastic_net,h1_hco3_max,0.000742345633142405,2.7107428479833384e-05
logistic_elastic_net,d1_sysbp_noninvasive_max,0.0007401074051027745,7.808928938246584e-05
logistic_elastic_net,map_apache,0.0007289162649045111,0.0003618468664061125
logistic_elastic_net,d1_diasbp_max,0.000691363772239828,5.172793691582411e-05
logistic_elastic_net,h1_heartrate_min,0.0006903690042221466,0.00015468642673854838
logistic_elastic_net,h1_resprate_min,0.0006597798876805672,0.0001345423743818741
logistic_elastic_net,d1_diasbp_noninvasive_min,0.0006558008156102302,3.2578652576775724e-05
logistic_elastic_net,h1_mbp_invasive_min,0.000643117523385639,0.00039542028700056964
logistic_elastic_net,h1_diasbp_noninvasive_min,0.0006264551590905443,0.00011216009398562488
logistic_elastic_net,h1_potassium_min,0.0005941251985182583,1.0196372180526492e-05
logistic_elastic_net,d1_albumin_min,0.0005916382784742491,0.00023899301623114821
logistic_elastic_net,h1_sysbp_noninvasive_max,0.0005836801343333531,6.640076517566706e-05
logistic_elastic_net,d1_mbp_noninvasive_min,0.0005237453612723098,0.00024172862827953612
logistic_elastic_net,icu_type,0.0005170306771534183,0.00015791942279580473
logistic_elastic_net,d1_hco3_max,0.0005028552329023883,0.0002402364762531528
logistic_elastic_net,h1_sodium_max,0.0004993735448408088,7.759190537376393e-05
logistic_elastic_net,h1_diasbp_noninvasive_max,0.0004834572565590167,0.00013329891436003605
logistic_elastic_net,pao2_apache,0.0004754991124180652,0.00030141470933620074
logistic_elastic_net,d1_heartrate_min,0.0004585880561187028,9.649249770832258e-05
logistic_elastic_net,h1_mbp_invasive_max,0.0004434178438501579,0.00033896720200099484
logistic_elastic_net,h1_calcium_max,0.0004367031597312665,0.00021387512378640006
logistic_elastic_net,hospital_admit_source,0.0004352110077048832,0.00017905824317004937
logistic_elastic_net,h1_platelets_min,0.0004202894874406615,0.00015816811480018345
logistic_elastic_net,h1_arterial_pco2_max,0.0004033784311411881,0.00022929402805943466
logistic_elastic_net,d1_diasbp_min,0.00040138889510604736,0.0003536400302607823
logistic_elastic_net,albumin_apache,0.00039989674307971956,0.00015617857876493169
